divisions,rebalancePeriod,safe_buy,safe_sell,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2023,ret2024,ret1yr,avg,min,mdd2023,mdd2024,mdd1yr,sl2023,sl2024,sl1yr
5,5,-0.02,0.008,-0.03,0.06,-0.03,0.3,120,-23.74,-3.07,12.85,-4.65,-23.74,60.91,58.57,57.77,10,8,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.08,30,-23.12,-3.64,20.88,-1.96,-23.12,60.55,59.00,51.96,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.08,45,-23.12,-1.96,20.88,-1.40,-23.12,60.55,58.77,51.96,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.08,60,-23.12,-1.96,20.88,-1.40,-23.12,60.55,58.77,51.96,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.08,90,-23.12,-1.96,20.88,-1.40,-23.12,60.55,58.77,51.96,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.08,120,-23.12,-1.96,20.88,-1.40,-23.12,60.55,58.77,51.96,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.1,30,-22.01,-3.04,19.50,-1.85,-22.01,60.34,58.86,58.18,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.1,45,-22.01,-1.26,19.50,-1.26,-22.01,60.34,58.86,58.18,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.1,60,-22.01,-1.26,19.50,-1.26,-22.01,60.34,58.86,58.18,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.1,90,-22.01,-1.26,19.50,-1.26,-22.01,60.34,58.86,58.18,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.1,120,-22.01,-1.26,19.50,-1.26,-22.01,60.34,58.86,58.18,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.15,30,-24.07,-3.74,19.93,-2.63,-24.07,60.99,58.72,58.20,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.15,45,-24.07,-2.13,19.93,-2.09,-24.07,60.99,58.83,58.20,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.15,60,-24.07,-2.13,19.93,-2.09,-24.07,60.99,58.83,58.20,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.15,90,-24.07,-2.13,19.93,-2.09,-24.07,60.99,58.83,58.20,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.15,120,-24.07,-2.13,19.93,-2.09,-24.07,60.99,58.83,58.20,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.2,30,-26.08,-6.11,13.75,-6.15,-26.08,64.03,58.73,63.08,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.2,45,-26.08,-4.51,13.75,-5.62,-26.08,64.03,58.84,63.08,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.2,60,-26.08,-4.51,13.75,-5.62,-26.08,64.03,58.84,63.08,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.2,90,-26.08,-4.51,13.75,-5.62,-26.08,64.03,58.84,63.08,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.2,120,-26.08,-4.51,13.75,-5.62,-26.08,64.03,58.84,63.08,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.25,30,-26.08,-6.11,17.00,-5.07,-26.08,64.03,58.73,62.98,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.25,45,-26.08,-4.51,17.00,-4.53,-26.08,64.03,58.84,62.98,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.25,60,-26.08,-4.51,17.00,-4.53,-26.08,64.03,58.84,62.98,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.25,90,-26.08,-4.51,17.00,-4.53,-26.08,64.03,58.84,62.98,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.25,120,-26.08,-4.51,17.00,-4.53,-26.08,64.03,58.84,62.98,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.3,30,-26.08,-6.11,13.35,-6.28,-26.08,64.03,58.73,58.35,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.3,45,-26.08,-4.51,13.35,-5.75,-26.08,64.03,58.84,58.35,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.3,60,-26.08,-4.51,13.35,-5.75,-26.08,64.03,58.84,58.35,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.3,90,-26.08,-4.51,13.35,-5.75,-26.08,64.03,58.84,58.35,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.01,0.3,120,-26.08,-4.51,13.35,-5.75,-26.08,64.03,58.84,58.35,11,9,7
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.08,30,-24.16,-3.80,19.16,-2.93,-24.16,61.05,58.80,52.95,11,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.08,45,-24.16,-2.11,19.16,-2.37,-24.16,61.05,58.82,52.95,11,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.08,60,-24.16,-2.11,19.16,-2.37,-24.16,61.05,58.82,52.95,11,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.08,90,-24.16,-2.11,19.16,-2.37,-24.16,61.05,58.82,52.95,11,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.08,120,-24.16,-2.11,19.16,-2.37,-24.16,61.05,58.82,52.95,11,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.1,30,-23.47,-3.13,17.11,-3.16,-23.47,60.79,58.91,58.28,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.1,45,-23.47,-1.34,17.11,-2.57,-23.47,60.79,58.79,58.28,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.1,60,-23.47,-1.34,17.11,-2.57,-23.47,60.79,58.79,58.28,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.1,90,-23.47,-1.34,17.11,-2.57,-23.47,60.79,58.79,58.28,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.1,120,-23.47,-1.34,17.11,-2.57,-23.47,60.79,58.79,58.28,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.15,30,-24.20,-3.90,15.31,-4.26,-24.20,61.07,58.78,58.20,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.15,45,-24.20,-2.28,15.31,-3.72,-24.20,61.07,58.88,58.20,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.15,60,-24.20,-2.28,15.31,-3.72,-24.20,61.07,58.88,58.20,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.15,90,-24.20,-2.28,15.31,-3.72,-24.20,61.07,58.88,58.20,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.15,120,-24.20,-2.28,15.31,-3.72,-24.20,61.07,58.88,58.20,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.2,30,-26.24,-6.26,15.46,-5.68,-26.24,62.12,58.78,58.16,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.2,45,-26.24,-4.60,15.46,-5.13,-26.24,62.12,58.89,58.16,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.2,60,-26.24,-4.60,15.46,-5.13,-26.24,62.12,58.89,58.16,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.2,90,-26.24,-4.60,15.46,-5.13,-26.24,62.12,58.89,58.16,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.2,120,-26.24,-4.60,15.46,-5.13,-26.24,62.12,58.89,58.16,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.25,30,-26.24,-6.26,18.74,-4.59,-26.24,62.12,58.78,58.23,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.25,45,-26.24,-4.60,18.74,-4.03,-26.24,62.12,58.89,58.23,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.25,60,-26.24,-4.60,18.74,-4.03,-26.24,62.12,58.89,58.23,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.25,90,-26.24,-4.60,18.74,-4.03,-26.24,62.12,58.89,58.23,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.25,120,-26.24,-4.60,18.74,-4.03,-26.24,62.12,58.89,58.23,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.3,30,-26.24,-6.26,15.38,-5.70,-26.24,62.12,58.78,57.78,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.3,45,-26.24,-4.60,15.38,-5.15,-26.24,62.12,58.89,57.78,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.3,60,-26.24,-4.60,15.38,-5.15,-26.24,62.12,58.89,57.78,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.3,90,-26.24,-4.60,15.38,-5.15,-26.24,62.12,58.89,57.78,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.02,0.3,120,-26.24,-4.60,15.38,-5.15,-26.24,62.12,58.89,57.78,11,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.08,30,-20.81,-3.80,17.48,-2.38,-20.81,59.39,58.80,53.65,10,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.08,45,-20.81,-2.11,17.48,-1.81,-20.81,59.39,58.82,53.65,10,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.08,60,-20.81,-2.11,17.48,-1.81,-20.81,59.39,58.82,53.65,10,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.08,90,-20.81,-2.11,17.48,-1.81,-20.81,59.39,58.82,53.65,10,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.08,120,-20.81,-2.11,17.48,-1.81,-20.81,59.39,58.82,53.65,10,9,5
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.1,30,-20.40,-3.13,14.89,-2.88,-20.40,59.11,58.91,58.30,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.1,45,-20.40,-1.34,14.89,-2.28,-20.40,59.11,58.79,58.30,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.1,60,-20.40,-1.34,14.89,-2.28,-20.40,59.11,58.79,58.30,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.1,90,-20.40,-1.34,14.89,-2.28,-20.40,59.11,58.79,58.30,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.1,120,-20.40,-1.34,14.89,-2.28,-20.40,59.11,58.79,58.30,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.15,30,-20.85,-3.90,15.31,-3.15,-20.85,59.41,58.78,58.25,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.15,45,-20.85,-2.28,15.31,-2.61,-20.85,59.41,58.88,58.25,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.15,60,-20.85,-2.28,15.31,-2.61,-20.85,59.41,58.88,58.25,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.15,90,-20.85,-2.28,15.31,-2.61,-20.85,59.41,58.88,58.25,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.15,120,-20.85,-2.28,15.31,-2.61,-20.85,59.41,58.88,58.25,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.2,30,-23.29,-6.26,15.46,-4.70,-23.29,60.52,58.78,58.20,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.2,45,-23.29,-4.60,15.46,-4.15,-23.29,60.52,58.89,58.20,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.2,60,-23.29,-4.60,15.46,-4.15,-23.29,60.52,58.89,58.20,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.2,90,-23.29,-4.60,15.46,-4.15,-23.29,60.52,58.89,58.20,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.2,120,-23.29,-4.60,15.46,-4.15,-23.29,60.52,58.89,58.20,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.25,30,-23.29,-6.26,18.59,-3.65,-23.29,60.52,58.78,58.28,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.25,45,-23.29,-4.60,18.59,-3.10,-23.29,60.52,58.89,58.28,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.25,60,-23.29,-4.60,18.59,-3.10,-23.29,60.52,58.89,58.28,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.25,90,-23.29,-4.60,18.59,-3.10,-23.29,60.52,58.89,58.28,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.25,120,-23.29,-4.60,18.59,-3.10,-23.29,60.52,58.89,58.28,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.3,30,-23.29,-6.26,15.23,-4.77,-23.29,60.52,58.78,57.72,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.3,45,-23.29,-4.60,15.23,-4.22,-23.29,60.52,58.89,57.72,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.3,60,-23.29,-4.60,15.23,-4.22,-23.29,60.52,58.89,57.72,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.3,90,-23.29,-4.60,15.23,-4.22,-23.29,60.52,58.89,57.72,10,9,6
5,5,-0.02,0.008,-0.03,0.08,-0.03,0.3,120,-23.29,-4.60,15.23,-4.22,-23.29,60.52,58.89,57.72,10,9,6
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.08,30,-22.30,-1.72,22.26,-0.59,-22.30,60.22,59.00,52.04,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.08,45,-22.30,-0.04,22.26,-0.03,-22.30,60.22,58.77,52.04,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.08,60,-22.30,-0.04,22.26,-0.03,-22.30,60.22,58.77,52.04,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.08,90,-22.30,-0.04,22.26,-0.03,-22.30,60.22,58.77,52.04,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.08,120,-22.30,-0.04,22.26,-0.03,-22.30,60.22,58.77,52.04,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.1,30,-21.50,-1.18,20.80,-0.63,-21.50,59.98,58.86,58.25,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.1,45,-21.50,0.65,20.80,-0.02,-21.50,59.98,58.86,58.25,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.1,60,-21.50,0.65,20.80,-0.02,-21.50,59.98,58.86,58.25,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.1,90,-21.50,0.65,20.80,-0.02,-21.50,59.98,58.86,58.25,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.1,120,-21.50,0.65,20.80,-0.02,-21.50,59.98,58.86,58.25,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.15,30,-23.35,-1.88,21.20,-1.34,-23.35,60.72,58.72,58.08,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.15,45,-23.35,-0.26,21.20,-0.80,-23.35,60.72,58.83,58.08,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.15,60,-23.35,-0.26,21.20,-0.80,-23.35,60.72,58.83,58.08,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.15,90,-23.35,-0.26,21.20,-0.80,-23.35,60.72,58.83,58.08,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.15,120,-23.35,-0.26,21.20,-0.80,-23.35,60.72,58.83,58.08,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.2,30,-25.61,-4.32,14.78,-5.05,-25.61,63.74,58.73,63.02,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.2,45,-25.61,-2.68,14.78,-4.51,-25.61,63.74,58.84,63.02,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.2,60,-25.61,-2.68,14.78,-4.51,-25.61,63.74,58.84,63.02,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.2,90,-25.61,-2.68,14.78,-4.51,-25.61,63.74,58.84,63.02,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.2,120,-25.61,-2.68,14.78,-4.51,-25.61,63.74,58.84,63.02,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.25,30,-25.61,-4.32,18.08,-3.95,-25.61,63.74,58.73,63.05,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.25,45,-25.61,-2.68,18.08,-3.40,-25.61,63.74,58.84,63.05,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.25,60,-25.61,-2.68,18.08,-3.40,-25.61,63.74,58.84,63.05,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.25,90,-25.61,-2.68,18.08,-3.40,-25.61,63.74,58.84,63.05,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.25,120,-25.61,-2.68,18.08,-3.40,-25.61,63.74,58.84,63.05,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.3,30,-25.61,-4.32,14.42,-5.17,-25.61,63.74,58.73,58.34,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.3,45,-25.61,-2.68,14.42,-4.62,-25.61,63.74,58.84,58.34,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.3,60,-25.61,-2.68,14.42,-4.62,-25.61,63.74,58.84,58.34,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.3,90,-25.61,-2.68,14.42,-4.62,-25.61,63.74,58.84,58.34,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.01,0.3,120,-25.61,-2.68,14.42,-4.62,-25.61,63.74,58.84,58.34,11,9,10
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.08,30,-23.43,-1.90,20.51,-1.61,-23.43,60.76,58.80,53.04,11,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.08,45,-23.43,-0.23,20.51,-1.05,-23.43,60.76,58.82,53.04,11,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.08,60,-23.43,-0.23,20.51,-1.05,-23.43,60.76,58.82,53.04,11,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.08,90,-23.43,-0.23,20.51,-1.05,-23.43,60.76,58.82,53.04,11,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.08,120,-23.43,-0.23,20.51,-1.05,-23.43,60.76,58.82,53.04,11,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.1,30,-22.97,-1.32,18.47,-1.94,-22.97,60.42,58.91,58.32,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.1,45,-22.97,0.52,18.47,-1.33,-22.97,60.42,58.79,58.32,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.1,60,-22.97,0.52,18.47,-1.33,-22.97,60.42,58.79,58.32,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.1,90,-22.97,0.52,18.47,-1.33,-22.97,60.42,58.79,58.32,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.1,120,-22.97,0.52,18.47,-1.33,-22.97,60.42,58.79,58.32,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.15,30,-23.47,-1.97,16.71,-2.91,-23.47,60.79,58.78,58.17,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.15,45,-23.47,-0.38,16.71,-2.38,-23.47,60.79,58.88,58.17,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.15,60,-23.47,-0.38,16.71,-2.38,-23.47,60.79,58.88,58.17,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.15,90,-23.47,-0.38,16.71,-2.38,-23.47,60.79,58.88,58.17,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.15,120,-23.47,-0.38,16.71,-2.38,-23.47,60.79,58.88,58.17,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.2,30,-25.75,-4.46,16.83,-4.46,-25.75,61.87,58.78,58.23,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.2,45,-25.75,-2.83,16.83,-3.91,-25.75,61.87,58.89,58.23,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.2,60,-25.75,-2.83,16.83,-3.91,-25.75,61.87,58.89,58.23,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.2,90,-25.75,-2.83,16.83,-3.91,-25.75,61.87,58.89,58.23,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.2,120,-25.75,-2.83,16.83,-3.91,-25.75,61.87,58.89,58.23,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.25,30,-25.75,-4.46,20.07,-3.38,-25.75,61.87,58.78,58.21,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.25,45,-25.75,-2.83,20.07,-2.83,-25.75,61.87,58.89,58.21,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.25,60,-25.75,-2.83,20.07,-2.83,-25.75,61.87,58.89,58.21,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.25,90,-25.75,-2.83,20.07,-2.83,-25.75,61.87,58.89,58.21,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.25,120,-25.75,-2.83,20.07,-2.83,-25.75,61.87,58.89,58.21,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.3,30,-25.75,-4.46,16.69,-4.51,-25.75,61.87,58.78,57.75,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.3,45,-25.75,-2.83,16.69,-3.96,-25.75,61.87,58.89,57.75,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.3,60,-25.75,-2.83,16.69,-3.96,-25.75,61.87,58.89,57.75,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.3,90,-25.75,-2.83,16.69,-3.96,-25.75,61.87,58.89,57.75,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.02,0.3,120,-25.75,-2.83,16.69,-3.96,-25.75,61.87,58.89,57.75,11,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.08,30,-20.38,-1.90,18.79,-1.16,-20.38,59.10,58.80,53.79,10,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.08,45,-20.38,-0.23,18.79,-0.61,-20.38,59.10,58.82,53.79,10,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.08,60,-20.38,-0.23,18.79,-0.61,-20.38,59.10,58.82,53.79,10,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.08,90,-20.38,-0.23,18.79,-0.61,-20.38,59.10,58.82,53.79,10,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.08,120,-20.38,-0.23,18.79,-0.61,-20.38,59.10,58.82,53.79,10,9,8
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.1,30,-19.63,-1.32,16.29,-1.55,-19.63,58.80,58.91,58.38,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.1,45,-19.63,0.52,16.29,-0.94,-19.63,58.80,58.79,58.38,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.1,60,-19.63,0.52,16.29,-0.94,-19.63,58.80,58.79,58.38,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.1,90,-19.63,0.52,16.29,-0.94,-19.63,58.80,58.79,58.38,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.1,120,-19.63,0.52,16.29,-0.94,-19.63,58.80,58.79,58.38,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.15,30,-20.40,-1.97,16.56,-1.94,-20.40,59.11,58.78,58.22,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.15,45,-20.40,-0.38,16.56,-1.41,-20.40,59.11,58.88,58.22,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.15,60,-20.40,-0.38,16.56,-1.41,-20.40,59.11,58.88,58.22,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.15,90,-20.40,-0.38,16.56,-1.41,-20.40,59.11,58.88,58.22,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.15,120,-20.40,-0.38,16.56,-1.41,-20.40,59.11,58.88,58.22,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.2,30,-22.52,-4.46,16.68,-3.43,-22.52,60.19,58.78,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.2,45,-22.52,-2.83,16.68,-2.89,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.2,60,-22.52,-2.83,16.68,-2.89,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.2,90,-22.52,-2.83,16.68,-2.89,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.2,120,-22.52,-2.83,16.68,-2.89,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.25,30,-22.52,-4.46,19.96,-2.34,-22.52,60.19,58.78,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.25,45,-22.52,-2.83,19.96,-1.79,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.25,60,-22.52,-2.83,19.96,-1.79,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.25,90,-22.52,-2.83,19.96,-1.79,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.25,120,-22.52,-2.83,19.96,-1.79,-22.52,60.19,58.89,58.25,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.3,30,-22.52,-4.46,16.35,-3.54,-22.52,60.19,58.78,57.80,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.3,45,-22.52,-2.83,16.35,-3.00,-22.52,60.19,58.89,57.80,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.3,60,-22.52,-2.83,16.35,-3.00,-22.52,60.19,58.89,57.80,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.3,90,-22.52,-2.83,16.35,-3.00,-22.52,60.19,58.89,57.80,10,9,9
5,5,-0.02,0.008,-0.03,0.1,-0.03,0.3,120,-22.52,-2.83,16.35,-3.00,-22.52,60.19,58.89,57.80,10,9,9
5,5,-0.02,0.008,-0.03,0.15,-0.01,0.08,30,-20.74,-0.85,21.67,0.02,-20.74,59.13,59.00,52.84,11,10,10
5,5,-0.02,0.008,-0.03,0.15,-0.01,0.08,45,-20.74,0.84,21.67,0.59,-20.74,59.13,58.77,52.84,11,10,10
5,5,-0.02,0.008,-0.03,0.15,-0.01,0.08,60,-20.74,0.84,21.67,0.59,-20.74,59.13,58.77,52.84,11,10,10
5,5,-0.02,0.008,-0.03,0.15,-0.01,0.08,90,-20.74,0.84,21.67,0.59,-20.74,59.13,58.77,52.84,11,10,10
